Date,Open,High,Low,Close,Volume
2023-10-23,124.63,127.88,123.98,126.56,48260000
2023-10-24,127.74,128.8,126.34,128.56,46477400
2023-10-25,126.04,126.34,120.79,121.39,74577500
2023-10-26,120.63,121.64,118.35,119.57,100419500
2023-10-27,126.2,130.02,125.52,127.74,125309300
2023-10-30,129.72,133.0,128.56,132.71,72485500
2023-10-31,132.75,133.57,131.71,133.09,51589400
2023-11-01,133.96,137.35,133.71,137.0,61529400
2023-11-02,138.73,138.81,136.47,138.07,52236700
2023-11-03,138.99,139.49,137.45,138.6,44007200
2023-11-06,138.76,140.73,138.36,139.74,44970400
2023-11-07,140.55,143.37,140.5,142.71,53553500
2023-11-08,142.97,143.12,141.22,142.08,44521700
2023-11-09,142.02,142.65,139.84,140.6,36235400
2023-11-10,140.46,143.65,139.91,143.56,49287800
2023-11-13,142.08,143.23,140.67,142.59,35680600
2023-11-14,145.0,147.26,144.68,145.8,56674600
2023-11-15,147.06,147.29,142.59,143.2,63875700
2023-11-16,140.91,143.32,139.52,142.83,49653500
2023-11-17,142.66,145.23,142.54,145.18,49636700
2023-11-20,145.13,146.63,144.73,146.13,41951200
2023-11-21,143.91,144.05,141.5,143.9,71226000
2023-11-22,144.57,147.74,144.57,146.71,45669100
2023-11-24,146.7,147.2,145.32,146.74,22378400
2023-11-27,147.53,149.26,146.88,147.73,53762400
2023-11-28,146.98,147.6,145.53,147.03,42711700
2023-11-29,147.85,148.54,145.97,146.32,40610900
2023-11-30,144.76,146.93,144.33,146.09,65814000
2023-12-01,146.0,147.25,145.55,147.03,39924600
2023-12-04,145.25,145.35,142.81,144.84,48294200
2023-12-05,143.55,148.57,143.13,146.88,46822400
2023-12-06,147.58,147.85,144.28,144.52,39679000
2023-12-07,146.15,147.92,145.34,146.88,52352800
2023-12-08,145.48,147.84,145.4,147.42,41858000
2023-12-11,145.66,146.19,143.64,145.89,50907300
2023-12-12,145.52,147.5,145.3,147.48,44944300
2023-12-13,148.12,149.46,146.82,148.84,52766200
2023-12-14,149.93,150.54,145.52,147.42,58400800
2023-12-15,148.38,150.57,147.88,149.97,110039100
2023-12-18,150.56,154.85,150.05,154.07,62512800
2023-12-19,154.4,155.12,152.69,153.79,43171300
2023-12-20,152.9,155.63,151.56,152.12,50322100
2023-12-21,153.3,153.97,152.1,153.84,36305700
2023-12-22,153.77,154.35,152.71,153.42,29480100
2023-12-26,153.56,153.98,153.03,153.41,25067200
2023-12-27,153.56,154.78,153.12,153.34,31434700
2023-12-28,153.72,154.08,152.95,153.38,27057000
2023-12-29,153.1,153.89,151.03,151.94,39789000
2024-01-02,151.54,152.38,148.39,149.93,47339400
2024-01-03,149.2,151.05,148.33,148.47,49425500
2024-01-04,145.59,147.38,144.05,144.57,56039800
2024-01-05,144.69,146.59,144.53,145.24,45124800
2024-01-08,146.74,149.4,146.15,149.1,46757100
2024-01-09,148.33,151.71,148.21,151.37,43812600
2024-01-10,152.06,154.42,151.88,153.73,44421800
2024-01-11,155.04,157.17,153.12,155.18,49072700
2024-01-12,155.39,156.2,154.01,154.62,40460300
2024-01-16,153.53,154.99,152.15,153.16,41384600
2024-01-17,151.49,152.15,149.91,151.71,34953400
2024-01-18,152.77,153.78,151.82,153.5,37850200
2024-01-19,153.83,155.76,152.74,155.34,51033700
2024-01-22,156.89,157.05,153.9,154.78,43687500
2024-01-23,154.85,156.21,153.93,156.02,37986000
2024-01-24,157.8,158.51,156.48,156.87,48547300
2024-01-25,156.95,158.51,154.55,157.75,43638600
2024-01-26,158.42,160.72,157.91,159.12,51047400
2024-01-29,159.34,161.29,158.9,161.26,45270400
2024-01-30,160.7,161.73,158.49,159.0,45207400
2024-01-31,157.0,159.01,154.81,155.2,50284400
2024-02-01,155.87,159.76,155.62,159.28,76542400
2024-02-02,169.19,172.5,167.33,171.81,117154900
2024-02-05,170.2,170.55,167.7,170.31,55081300
2024-02-06,169.39,170.71,167.65,169.15,42505500
2024-02-07,169.48,170.88,168.94,170.53,47174100
2024-02-08,169.65,171.43,168.88,169.84,42316500
2024-02-09,170.9,175.0,170.58,174.45,56986000
2024-02-12,174.8,175.39,171.54,172.34,51050400
2024-02-13,167.73,170.95,165.75,168.64,56345100
2024-02-14,169.21,171.21,168.28,170.98,42815500
2024-02-15,170.58,171.17,167.59,169.8,49855200
2024-02-16,168.74,170.42,167.17,169.51,48074600
2024-02-20,167.83,168.71,165.74,167.08,41980300
2024-02-21,168.94,170.23,167.14,168.59,44575600
2024-02-22,173.1,174.8,171.77,174.58,55392400
2024-02-23,174.28,175.75,173.7,174.99,59715200
2024-02-26,175.7,176.37,174.26,174.73,44368600
2024-02-27,174.08,174.62,172.86,173.54,31141700
2024-02-28,172.44,174.05,172.27,173.16,28180500
2024-02-29,173.01,177.22,172.85,176.76,53805400
2024-03-01,176.75,178.73,176.07,178.22,31956200
2024-03-04,177.53,180.14,177.49,177.58,37381500
2024-03-05,176.93,176.93,173.3,174.12,37228300
2024-03-06,175.54,176.46,173.26,173.51,32090900
2024-03-07,174.83,177.99,173.72,176.82,34063300
2024-03-08,176.44,178.79,174.33,175.35,37853500
2024-03-11,174.31,174.47,171.47,171.96,28484800
2024-03-12,173.5,176.76,171.98,175.39,36610600
2024-03-13,175.9,177.62,175.55,176.56,30772600
2024-03-14,177.69,179.53,176.47,178.75,43705800
2024-03-15,176.64,177.93,173.9,174.42,72115500
